date,T=0.5,T=0.75,T=1.0,T=1.25,T=1.5,T=0.5+agree,T=0.75+agree,T=1.0+agree,T=1.25+agree,T=1.5+agree,ENSEMBLE
2019-05-31,7.11755718670451e-05,0.009076598084832336,0.0,0.0,0.0,7.141998006468314e-05,0.009262304473804609,0.0,0.0,0.0,0.0018745916316694543
2019-06-07,0.004689409287930646,0.00384264084137668,0.0,0.0,0.0,0.004706717411345368,0.003917895047455197,0.0,0.0,0.0,0.0017418438045745208
2019-06-14,0.0013976707431175486,0.0014124139280861296,0.012606733766914242,0.0,0.0,0.0014018208899006172,0.001441797842657407,0.014867975133956773,0.0,0.0,0.003634421674195982
2019-06-21,0.0015392569035976274,0.0012658974404210438,0.0010272443278981356,-0.0014424100886758933,0.0,0.001569751307572825,0.0012922503513355772,0.0012042515424602678,-0.001442410088675892,0.0,0.0005679407577339899
2019-06-28,0.01245318777423982,0.013689426221617219,0.01442644709311985,0.019624920893849682,0.0,0.012699706018354925,0.013975011765827054,0.016913782720672395,0.01962492089384967,0.0,0.013974392659919245
2019-07-05,0.007258128246942364,0.007401763950583685,0.006677849374057082,0.002415235570349826,0.0,0.007393813259401186,0.007540451949475819,0.007719895652373272,0.002415235570349824,0.0,0.0053732497432961435
2019-07-12,0.003405369936875936,0.002071941437241886,0.0030439663166702637,0.0,0.0,0.0034680555031157963,0.0021085804748193497,0.0035095871233465203,0.0,0.0,0.0019378044871047608
2019-07-19,0.00382469371336415,0.006337150218522501,0.0,0.0,0.0,0.00579411198956055,0.006451094525712239,0.0,0.0,0.0,0.002466940816546034
2019-07-26,0.006087040919441479,0.009769654510527614,0.005101515175775947,0.0,0.0,0.006190197254703499,0.009941903462220474,0.005887537253390332,0.0,0.0,0.0047373896284507
2019-08-02,0.0056920621090644176,0.005661723181066757,0.004390690851034154,0.0062873108010325675,0.006930077761368453,0.005787625487933981,0.00575477154652028,0.005059982052136402,0.006287310801032565,0.006930077761368456,0.006470605234655446
2019-08-09,-0.007015402443875223,-0.007319765345929894,-0.0004754959986168736,-0.0006786028574643973,0.002723694905648299,-0.00713228179781845,-0.00743626900838261,-0.0005474145760345456,-0.000678602857464397,0.0027236949056483007,-0.002835774005209799
2019-08-16,0.009144194174048029,0.010246994652664704,0.0053696620003801,0.007674897057522371,0.008431885106237031,0.009296930457954766,0.010409757389419693,0.006186146495936084,0.007674897057522368,0.008431885106237035,0.009148157367910876
2019-08-23,0.005825775270636089,0.0053569985262851855,0.0031737068885237326,0.004507453405422725,0.004933986450139076,0.0059207154210533025,0.005435633783778124,0.00365079899657002,0.004507453405422722,0.0049339864501390775,0.0052799982837154905
2019-08-30,-0.013379940773440503,-0.012186167709122847,-0.005664759606266434,-0.0077311050278382155,-0.008414961027259662,-0.013616796040728602,-0.012359136311072811,-0.006586141013588922,-0.007731105027838212,-0.008414961027259664,-0.010770659480934124
2019-09-06,0.0032198637991522525,0.0005368753681663192,0.003310408898165427,0.004470708460486628,0.0042263215783585805,0.0032740203487378527,0.000544369043984843,0.0038418794325065166,0.004470708460486627,0.004226321578358582,0.0035005816892515387
2019-09-13,-0.000898713401560636,-0.002647388507321769,0.0014062980905625232,0.0018959876616214378,0.0020606301493343465,-0.0009140300344634058,-0.0026851251611857705,0.0016331043333858322,0.001895987661621437,0.0020606301493343473,0.00041491234307617427
2019-09-20,-0.0054213984266436414,-0.007500583135621772,-0.0071887508777058904,-0.009751454540794869,-0.005190695827026114,-0.005550064056408844,-0.00761315029707263,-0.008361887838412947,-0.009751454540794863,-0.005190695827026115,-0.007801730795186923
2019-09-27,0.006654845183438064,0.006339371223949687,0.008302197688949116,0.011205100796874715,0.00955233308644461,0.006822150075635647,0.006437817665733858,0.009616830856425253,0.011205100796874711,0.009552333086444613,0.009163965470464594
2019-10-04,-0.013568951160187753,-0.01423364893483111,-0.013506624371900545,-0.01603169077167673,-0.005463461994338309,-0.013905266056872544,-0.014443238729077433,-0.01564253987048959,-0.016031690771676724,-0.005463461994338309,-0.014023993902863048
2019-10-11,0.0011255985511075214,0.0008370006620377574,0.0007974045295272308,0.0010597527142330995,0.0013316221804427293,0.0011505944655988778,0.0008493845650999648,0.0009121511365952029,0.001059752714233099,0.0013316221804427297,0.0010847375575695193
2019-10-18,0.002893937662276142,0.002810530453259046,0.002276194289716914,0.003733133403886644,0.004695225557554432,0.0029584671461540092,0.0028529309585442883,0.0026054971851290102,0.003733133403886643,0.004695225557554435,0.003451705982019387
2019-10-25,0.0017030818989557037,-0.006927697293703083,-0.004919800492110925,-0.006741928779151765,-0.008979531424792494,0.0017435378700257406,-0.007043802310150101,-0.0057154018241872715,-0.006741928779151761,-0.008979531424792497,-0.005993571158521701
2019-11-01,-0.012353682506225134,-0.015063456980696286,-0.01167549650414539,-0.015112891918041122,-0.020024501293825055,-0.01438220103989975,-0.015331896727850193,-0.013678681430202651,-0.01511289191804111,-0.02002450129382506,-0.017355985567514273
2019-11-08,0.0029230660921301887,0.0012060572359195844,0.0,0.0,0.0,0.003911397880380022,0.0017109104763137102,0.0,0.0,0.0,0.0010300902795995995
2019-11-15,-0.0046421188975984806,-0.004382418742506213,0.0,0.0,0.0,-0.005662268002598437,-0.005405278704877916,0.0,0.0,0.0,-0.0021501227588522852
2019-11-22,0.0011480380761573982,0.0010854180041843444,0.0009283431512165777,0.0,0.0,0.0012684418449138036,0.001212450855664202,0.0,0.0,0.0,0.0006036995193217296
2019-11-29,-0.0019170975330689204,0.0007400600670519034,0.000772480508725907,0.0,0.0,-0.001886943184505232,0.0007361126512867846,0.0,0.0,0.0,-0.00016647382404742873
2019-12-06,0.0021529276122486452,0.0020347311001639545,0.002248852089829784,0.0,0.0,0.0021185941909541628,0.002028544454932825,0.0,0.0,0.0,0.001137428304653896
2019-12-13,-0.01593598603740657,-0.015092529676668439,-0.01587873561572351,0.0,0.0,-0.01568180742671529,-0.015049405952999542,-0.013793467769182473,0.0,0.0,-0.009840581259467324
2019-12-20,-0.0014567368508674563,-0.0013885759815628037,-0.0008626890833808013,0.00045876757352613664,0.0005611738117442575,-0.0014356377073487083,-0.0013850957299998896,0.0004841199306393289,0.0004587675735261365,0.0005611738117442577,-0.0004197549067590157
2019-12-27,0.0005366576300516982,0.0005118671979706284,0.0004722142153027115,0.004007959748763524,0.004902924743994323,0.0005288863044029786,0.0005105948869788351,0.0033998855673902494,0.004007959748763522,0.004902924743994325,0.0024909160756872188
2020-01-03,-0.0009075841539020093,-0.0008564642462887905,0.0034818125958926455,-0.0035835545152422352,-0.004380003051302252,-0.0008937254037399343,-0.0008543220471724019,-0.003042111230219666,-0.0035835545152422335,-0.004380003051302254,-0.00199103691331375
2020-01-10,-0.00020659071050556724,0.00023632065734594557,0.0002584077690730963,0.0,0.0,-0.00020342822365124682,0.00023572892666426555,0.0002610770483782529,0.0,0.0,6.0810668375289e-05
2020-01-17,0.008484708258621047,0.0059533043097419825,0.0038715140289464966,0.004594029715461489,0.0,0.008353638132137289,0.005938429465384325,0.003912244360434447,0.004594029715461488,0.0,0.0047782085002193615
2020-01-24,0.02370255414370625,0.02853384007091369,0.02877248851138594,0.014464137254799342,0.017455775782328705,0.023347295549255943,0.028461204374286005,0.029071204988464616,0.014464137254799336,0.01745577578232871,0.023650398776382763
2020-01-31,-0.0026223643173635598,-0.0035036037952425143,-0.004811277723477939,-0.008865179120336795,-0.010528222785030603,-0.0020556716351118106,-0.003496446445482174,-0.004846313639853536,-0.008865179120336793,-0.010528222785030607,-0.005764707077235039
2020-02-07,-0.008186536813570013,-0.007499550753149527,-0.012156199005497555,0.0,0.0,-0.008094823172618212,-0.007484507536049528,-0.012245383095907409,0.0,0.0,-0.005277086519523608
2020-02-14,0.015004601973719682,0.013789956163734332,0.020684765252060235,0.02373789440414473,0.027992799325446318,0.014838952587721556,0.013763509913000503,0.020832283802090627,0.023737894404144724,0.02799279932544632,0.019003756296167584
2020-02-21,-0.02084211934815848,-0.023467083969857257,-0.00877506144878701,-0.0003109271345069253,-0.0003226474090982319,-0.020633858325176193,-0.023423614547528046,-0.008825249361912686,-0.00031092713450692525,-0.00032264740909823203,-0.00951419924140141
2020-02-28,-0.014953911565125105,-0.019235437400646458,-0.026568063120128684,-0.03741379314846013,-0.019297487474608396,-0.014823379101865545,-0.01920790980196136,-0.026719357875964495,-0.03741379314846012,-0.019297487474608403,-0.0203425562321079
2020-03-06,0.023813903504256887,0.027023095079460636,0.020140320155306517,0.0016798413029029122,0.0,0.02361690861155419,0.02699105087633289,0.02023659886734354,0.0016798413029029118,0.0,0.011515281115573086
2020-03-13,0.011488063524411965,0.011596091653634172,0.013092398022202453,0.017906643193912466,0.0,0.011413562021786894,0.011584816778907084,0.013142941237846782,0.017906643193912466,0.0,0.008398400732971958
2020-03-20,-0.0094531716584612,-0.008626515144023057,-0.009681237894758055,-0.012135760995924082,0.0,-0.009396110760453436,-0.008618315625261823,-0.009714434424951148,-0.012135760995924076,0.0,-0.006133096117674969
2020-03-27,-0.007030331121115381,-0.00019890230712423985,0.0005741036428580501,0.0007125506262525254,0.0,-0.0069886135883209,-0.00019872332663590839,0.0005760829141518153,0.0007125506262525252,0.0,-0.0009008300925798945
2020-04-03,0.0014581520930013376,0.0012710181367278299,-0.012324747036979564,-0.015872274602130216,0.0,0.0014495616552326032,0.0012698658089731415,-0.012366755859477772,-0.015872274602130216,0.0,-0.0038831694597183082
2020-04-10,0.004382323703839791,0.003819021945413731,0.003165677539156367,0.004388344608062418,0.0,0.004355665957420747,0.0038155621412082896,0.0031765334571163956,0.004388344608062417,0.0,0.0023855904370454206
2020-04-17,0.003911513064329331,0.0038316402476820783,0.0026096184517255152,0.001557156087739749,0.0,0.0038880636822760987,0.0038281415991217116,0.0026183713500391457,0.0015571560877397487,0.0,0.0018035801527011308
2020-04-24,0.0019555838561197826,0.0007537739266994575,-0.0036178102134292673,-0.005129059321458089,0.0,0.0019423241226766536,0.0007530594573504203,-0.0036310674697296566,-0.005129059321458088,0.0,-0.0009954023637849805
2020-05-01,0.005934194336907444,0.005006985101024818,0.000854888932004131,-0.0024651202337051697,0.0,0.0058932986657435965,0.005002247355611746,0.0008581303575315132,-0.002465120233705169,0.0,0.0015412692026049576
2020-05-08,0.003608487097378468,0.0030400076184460977,0.0027390853785469846,0.010360463532063227,0.0,0.0035830816516696285,0.0030371036430277597,0.0027502827964661853,0.010360463532063225,0.0,0.003382309256336408
2020-05-15,0.00010487217812770242,8.793683329945409e-05,-0.0010531607032689824,-0.0007768553627392982,0.0,0.00010412014594904316,8.785267579451849e-05,-0.001057580246931285,-0.0007768553627392982,0.0,-0.0002846393520165137
2020-05-22,0.0062803287552464235,0.005063202402748315,0.0023878765936373512,0.002919423793444896,0.0,0.006235270250964385,0.00505837343012646,0.0023978434154063788,0.002919423793444896,0.0,0.002892754310438306
2020-05-29,0.017952298940166964,0.022609414703743887,0.02443861247229048,0.009495088931610598,0.0,0.017824666434348303,0.022587876672863525,0.024540170384818347,0.009495088931610598,0.0,0.012962399514247616
2020-06-05,-0.009762520052466882,-0.0092630215170566,-0.007677234791592768,-0.003983141401872291,0.0,-0.009700852351328355,-0.009255290074112337,-0.007700233390448279,-0.003983141401872289,0.0,-0.005180531826524076
2020-06-12,-0.0023520762749030914,-0.0019233388930940483,-0.00017520736498806406,-0.0015408218665030806,-0.0028357521714413346,-0.002337751977864608,-0.0019218364007300018,-0.00017573998022008919,-0.0015408218665030804,-0.0028357521714413355,-0.0014799179983293956
2020-06-19,0.0020109969850396455,0.002921406937983365,0.002969136101674334,0.005941015984253342,0.010918701874642986,0.001998777920518933,0.0029191454464992314,0.002978767870348847,0.005941015984253342,0.01091870187464299,0.004155071677002752
2020-06-26,0.005735710203889989,0.006277061104654591,0.0067715089135856445,0.011326533302721108,0.019040964250686646,0.005700899943564074,0.006272185989085043,0.006793153668728212,0.011326533302721107,0.019040964250686652,0.00822572081659295
2020-07-03,-0.004970850137060019,-0.0038499849585404973,-0.004172213830399228,-0.005972323662829574,-0.008042124501010757,-0.004940373461906463,-0.0038469877640696765,-0.004185898822974304,-0.005972323662829573,-0.008042124501010758,-0.004553041403155203
2020-07-10,0.007412382794031807,0.004588195419481288,0.004975242444171215,0.005656066186270201,0.004756282701600005,0.007367012344703694,0.004584701527465206,0.004992247486168014,0.0056560661862701984,0.004756282701600006,0.004604806325191775
2020-07-17,0.0015355040623489028,0.0029085383776112695,0.0022553213105939796,0.002978822560635421,0.0043068642359235755,0.0015262947757603501,0.002906319411242396,0.0022628565201915146,0.00297882256063542,0.004306864235923577,0.00234457145995426
2020-07-24,-0.008314204156405176,-0.0032675881654247625,-0.003537288113612144,-0.005448873471710146,-0.0022341758428905357,-0.008272876080435053,-0.00326509565010345,-0.0035489549181874714,-0.005448873471710145,-0.002234175842890536,-0.0038193803349677174
2020-07-31,-0.00018071622707157236,-0.00040317625843944285,-0.00043519245037428473,-0.0022061191951547976,-0.0014110929969958351,-0.000179853959361624,-0.00040287395598306424,-0.00043667455283047824,-0.0022061191951547976,-0.0014110929969958358,-0.0007759756263765528
2020-08-07,0.0056329626468429326,0.00598919067999654,0.006464439891245146,0.0028726403937707067,0.003886045682875521,0.005606099660822583,0.005984726075737808,0.0064868724681849,0.0028726403937707062,0.0038860456828755216,0.004174975957923609
2020-08-14,0.0019597764899996093,0.0013882022334723418,0.0011471881021756268,0.001070276249037126,-0.00034050917273127174,0.0019503398916850343,0.0013871466552704593,0.0011509781716099005,0.001070276249037126,-0.00034050917273127185,0.000875942736838152
2020-08-21,0.020033739908006772,0.020795526489524697,0.01864788951825538,0.024452463412998636,0.03014153894044747,0.019936752187536915,0.020779710837962415,0.018710452895094865,0.024452463412998632,0.030141538940447472,0.01930637841991344
2020-08-28,0.0045683347427126235,0.002017619348978892,0.00198855226112312,0.002494479602776846,-0.0005711912506056853,0.004548720702513853,0.002016243766523784,0.001993939566197562,0.0024944796027768458,-0.0005711912506056854,0.0016627247064593415
2020-09-04,-0.0033690103064969285,-0.0029845391090654568,-0.0017569445161724016,-0.003372755018829211,-0.0023029669749283273,-0.0033540182266567405,-0.0029824238081171627,-0.0017615827350144326,-0.00337275501882921,-0.002302966974928328,-0.0022141258182556333
2020-09-11,-0.012890698486247524,-0.010237944256527957,-0.005539000402948397,-0.0069427933984610515,-2.1088738533220878e-07,-0.012834091021428367,-0.01023078795209152,-0.005553923833543587,-0.00694279339846105,-2.1088738533220878e-07,-0.0057129764309052
2020-09-18,0.013428321547199201,0.006307521571449466,0.002743893741973111,0.0034298792304421283,-0.0010225450377664375,0.013374263789525552,0.0063034035799574804,0.0027514498188687653,0.003429879230442128,-0.001022545037766438,0.00396008248309491
2020-09-25,-0.0070711768569628065,-0.005684019918203511,0.0016985212959141043,0.0021239436352546723,0.0065153125718653195,-0.007043755586057052,-0.005680228735688109,0.0017030455484762406,0.0021239436352546723,0.006515312571865322,-0.0003843625128194036
2020-10-02,-0.008868845205772906,-0.00598853457525058,-0.0017550160964362363,-0.002200729104757654,0.004761724457526572,-0.008835644070291162,-0.005984684966883164,-0.0017598146184344243,-0.002200729104757654,0.004761724457526573,-0.002266088439513202
2020-10-09,-0.0028869108724064742,-0.003385067678268499,-0.003811389491226223,-0.004788554043382589,-0.004685223243911178,-0.0028762558757571303,-0.003382870578357623,-0.0038217213268408484,-0.004788554043382588,-0.004685223243911179,-0.0032318706949782698
2020-10-16,-0.010713142698807755,-0.006568038125194293,-0.007389832882971779,-0.009272967839275255,-0.006268645627410003,-0.010673978171116922,-0.006563844687771547,-0.007410213654396431,-0.009272967839275255,-0.006268645627410004,-0.006623590565957167
2020-10-23,-0.006555176401304224,-0.004908617689553669,-0.0055094744448973085,-0.006881994648325835,-0.010540861193663235,-0.006532724044281721,-0.00490560985430553,-0.005525055486081365,-0.006881994648325835,-0.01054086119366324,-0.005613975141081573
2020-10-30,0.0034339277068238805,-0.0012478569941822648,0.0027345562020083094,0.0034086733749819765,0.009901557371852072,0.0034224989033602594,-0.0012471006803067457,0.002742327173621367,0.0034086733749819757,0.009901557371852077,0.002967194768951824
2020-11-06,-0.007884026309784334,-0.009366968443963817,-0.010603917183360755,-0.0051111815609173215,-0.008513757170776954,-0.007877947188800803,-0.009361077169648875,-0.010633021842853623,-0.005111181560917321,-0.008513757170776957,-0.006988413733087356
2020-11-13,0.006541083775871574,0.007206851519252132,0.004450596071052311,0.005663094774746983,0.007733210058985815,0.006538087177452873,0.00720276731156341,0.004462946161192425,0.005663094774746982,0.007733210058985818,0.0052603958784871105
2020-11-20,-0.0003926010094581708,0.0006600914859482374,0.0009222097516677265,0.0011701460222372725,0.0018017700355774367,-0.00039268585726373877,0.0006600932263664803,0.0009246883817022462,0.0011701460222372725,0.001801770035577437,0.0006907452866997301
2020-11-27,-0.008858157063299628,-0.010300666814163258,-0.004245846607648142,-0.005386790935989696,0.004475450499690852,-0.008860100756632861,-0.008354305978126208,-0.004257468169933988,-0.005386790935989695,0.004475450499690853,-0.003874493023325207
2020-12-04,0.00286633082752104,0.002528224499180156,0.003036974560198156,0.0008654548925546703,0.0010622811179906474,0.0028668861057437657,0.0018401966142300291,0.0030454999207787567,0.0008654548925546701,0.0010622811179906474,0.0016559192401497129
2020-12-11,0.003603868068094237,0.0031801203182322147,0.006285973423022801,0.005610145023822061,0.0038171758450460287,0.003604580056644176,0.005562623058693218,0.006303314482648215,0.00561014502382206,0.0038171758450460287,0.003915571984252107
2020-12-18,0.0019552154555281622,0.0017224948778709682,0.002299076603191253,0.0028771500976325034,9.56966620032035e-05,0.0019556650204541094,0.0020330280012827717,0.0022974064269497742,0.002877150097632503,9.569666200320353e-05,0.001522653235311964
2020-12-25,0.001182354270307471,0.0010418748965250232,0.002348794106308084,0.0029360272241131602,0.009175457868559478,0.0011826338432801029,0.0020774714236676687,0.002346445593483693,0.00293602722411316,0.00917545786855948,0.002877460637757159
2021-01-01,0.0032968425181939343,0.002905389942983288,0.003298555785080008,0.004121827684344348,0.008346172461131382,0.003297629131678444,0.002917848601479889,0.003295419363004517,0.0041218276843443475,0.008346172461131384,0.0036737925477302643
2021-01-08,0.00010161951267662983,8.960615839301521e-05,0.00010169390067726788,0.00012700375443338677,-0.003519651953334696,0.00010164461915751742,9.000144916062161e-05,0.00010169390067726788,0.00012700375443338674,-0.0035196519533346967,-0.0005181193831691759
2021-01-15,0.0006003080043679312,0.0009734294124513868,0.0011047414126439997,0.0013797376529590506,0.0011539352657821565,0.0006004566360353234,0.0009777226486748143,0.0011047414126439997,0.0013797376529590503,0.0011539352657821572,0.0008713905201401302
2021-01-22,0.006976007743284575,0.007783459330082389,0.008827462723811436,0.011028895505248985,0.012298168823287851,0.00771985957153839,0.00781727601111873,0.008827462723811436,0.011028895505248984,0.012298168823287855,0.007917974410648398
2021-01-29,0.0014361552810897302,6.116595348663203e-05,-7.497466681488136e-07,-9.030305358601819e-07,-0.0013934904210980632,0.0016564152677525118,6.14305135766639e-05,-7.497466681488136e-07,-9.030305358601815e-07,-0.0013934904210980636,3.774570047748209e-05
2021-02-05,-0.0009481618412018247,0.0030948726348210016,0.0035123344814895533,0.003807696756370787,0.010722988796594668,-0.0009460416210061263,0.0031085449239242934,0.0035123344814895533,0.0038076967563707865,0.01072298879659467,0.0036164135427966884
2021-02-12,-0.002410895077918231,-0.002361507340933992,-0.0042935368920396875,-0.001597875620618406,-0.0026586006827648764,-0.0024055171573222436,-0.0023727199697243747,-0.0042935368920396875,-0.0015978756206184057,-0.0026586006827648773,-0.0023999291077001403
2021-02-19,-9.661222197480593e-05,-0.0025065673548214065,-0.002910210780327106,-0.009552263481000238,-0.023074015600056865,-9.638235587297149e-05,-0.002517624316963823,-0.002910210780327106,-0.009552263481000236,-0.023074015600056872,-0.007317365700645133
2021-02-26,-0.00010156612291893786,-0.0006170215970636395,0.0012308567606568602,-0.0010898952439630189,-0.0017205395367994613,-0.00010131601797005695,-0.0006203087581582246,0.0012308567606568602,-0.0010898952439630189,-0.0017205395367994617,-0.00044633325976252674
2021-03-05,0.004565246412861101,0.0023580429209238826,0.0027426726466578625,0.0022824094452302784,0.0033969933281965525,0.004553787497009668,0.0023731633003327194,0.0027426726466578625,0.002282409445230278,0.0033969933281965525,0.0033944842852013514
2021-03-12,0.0014024576300790932,0.0012933999277988648,0.001451307919960014,-0.0005810793981492422,-0.0008646843780119431,0.0013982721552411822,0.0013020591926580262,0.001451307919960014,-0.000581079398149242,-0.0008646843780119434,0.0006259970178461787
2021-03-19,-0.0021694131071920103,-0.0020064240176090264,-0.002264477002182733,-0.003135267459203263,-0.004451316640968609,-0.002162497242268534,-0.0020194670234262076,-0.002264477002182733,-0.0031352674592032624,-0.00445131664096861,-0.003338777961734591
2021-03-26,-0.006741198222585472,-0.006236453023590759,-0.00745729196548099,-0.00319925678393892,-0.004388146626468581,-0.002908090908132168,-0.002718196724978454,-0.0023709136889960387,-0.0031992567839389183,-0.004388146626468582,-0.005288574663332109
2021-04-02,-0.0031267430096648756,-0.002862892713490315,-0.00323306368773938,0.0022631932585025073,0.00309499611422941,-0.0031437665740283124,-0.002904464949206106,0.0034204283307766913,0.0022631932585025073,0.0030949961142294107,-0.0001365931585110772
2021-04-09,0.00014534389734441664,0.0001267141600549666,0.00014894358885039579,0.004804974727718909,0.0061788327870828715,0.00014610454204401512,0.00012850238340479582,-0.0007197219749058968,0.004804974727718906,0.006178832787082872,0.002670725674120116
2021-04-16,0.005638023965583115,0.006036571158709524,0.005799911998081415,0.004047895475820984,0.005179979191416151,0.005666760192221219,0.006120286259245182,0.005893461499367254,0.0040478954758209834,0.0051799791914161515,0.006531405946678925
2021-04-23,0.005580694669537549,0.003700883441453833,0.004344581197964122,0.0035179469756871037,0.004497853584249185,0.005609353197553223,0.00375242707790107,0.004415245857200555,0.0035179469756871033,0.004497853584249187,0.005264194888997424
2021-04-30,0.0036554842620271123,0.0033528767439051786,0.003957144956205358,0.0073166931875617985,0.007096395332786963,0.0036746162404586668,0.0034001786974147442,0.0040250351835222084,0.007316693187561796,0.007096395332786965,0.006157424474773329
2021-05-07,0.004298921623852687,0.0039407354678315815,0.004092278330372738,0.001879378204508484,-0.0015260404888426935,0.004321244453212897,0.00399607660584496,0.004163421810014334,0.0018793782045084836,-0.0015260404888426937,0.003073801921264941
2021-05-14,0.0010278952438330755,0.0006842265859384938,0.0008045169951275241,0.001009840444735358,0.0012493793123693514,0.001033259000134335,0.0006938644513458085,0.000818556950788607,0.0010098404447353578,0.0012493793123693519,0.001156002604667887
2021-05-21,0.007430872249250908,0.0068140231300004486,0.007695119231088482,0.009016211502524421,0.011149880227714794,0.007469923472586542,0.006910342670531978,0.007831138078148359,0.009016211502524421,0.0111498802277148,0.010200226230529637
2021-05-28,-0.004609266583212952,-0.004228377658377024,-0.0017641004051329194,-0.0021088947918482593,-0.00259184174463711,-0.0033496198634847974,-0.0030999929810120656,-0.0017956189697141522,-0.002108894791848259,-0.0025918417446371103,-0.003363102698445567
2021-06-04,-0.0010961840366050504,-0.0017510801293566768,-0.000331494990507861,-0.0008754413549885743,-0.001056986824921233,-2.6531323219540905e-05,-0.0006590955614864985,-0.0003383365155332619,-0.0008754413549885741,-0.0010569868249212337,-0.0010131121058970087
2021-06-11,0.005573708304500331,0.002457998502230319,-0.0015288685221136304,-0.007592906522588901,-0.009105524541739567,0.007351881191848512,0.002507893111477963,-0.0015641361203842853,-0.007592906522588898,-0.009105524541739567,-0.002371947399868282
2021-06-18,-4.2930954678256124e-05,9.567622212880788e-05,-0.0034076416075892128,0.0005116491603472444,0.000609644952266065,-4.3151179684018445e-05,9.767456686073638e-05,-0.0051188729579988886,0.0005116491603472443,0.0006096449522660653,-0.0007875985847920567
2021-06-25,0.006725390459081477,0.003803087473171643,0.0018577209085541917,-0.002609351786778922,-0.003115812024105684,0.006758828284491763,0.003881313756531203,0.003134980940705595,-0.002609351786778921,-0.003115812024105684,0.0018841685690416895
2021-07-02,0.007724260361197923,0.00578220174385789,0.007082666771138809,0.00022654491523817956,0.00027166558818453497,0.007762941458908494,0.005900677344125015,0.005485610594108936,0.0002265449152381795,0.00027166558818453497,0.00536358665948113
2021-07-09,0.005959277298924301,0.0023546954878602283,0.0028928737091016062,0.0007375997905679987,0.0008844488497539815,0.0059946858086051946,0.0024058293599047162,0.002957133058222754,0.0007375997905679986,0.0008844488497539816,0.003433171159030553
2021-07-16,-0.0023146595421543645,-0.002611850020017616,0.0016221398760140986,-0.00021165829253616466,-0.0002523963468231299,-0.002328223716044144,-0.002668111653402601,0.0016580039299314425,-0.0002116582925361646,-0.00025239634682312995,-0.001013720590162945
2021-07-23,0.00038754460192513644,0.000834944577388123,0.005625167481383904,0.006112732905440256,0.007285105242537369,0.00038969311544571965,0.000852330656324899,0.0057488606942016586,0.006112732905440255,0.007285105242537369,0.005443272674029525
2021-07-30,0.004473081396932481,0.008565198222490198,0.011972589366383396,-0.0006100269023952653,-0.000137711662166883,0.0045020540360067455,0.008750158049765987,0.012250863775272779,-0.0006100269023952651,-0.00013771166216688304,0.006614367320942936
2021-08-06,-0.00286197465539973,-0.004311978452553965,-0.007735914431941397,-0.0011087883616567266,0.0011646960794287613,-0.0028814486710240232,-0.00440712197742533,-0.007917105061160083,-0.001108788361656726,0.0011646960794287615,-0.004032040339422614
2021-08-13,-0.003285374041763147,-0.0054312493673526405,-0.0018151553022679415,0.0008021010646461447,0.0,-0.003305578073723645,-0.005544953460407327,-0.0018543859441342819,0.0008021010646461444,0.0,-0.0026378004252977103
2021-08-20,-0.0046685460748038905,-0.004536494902474444,-0.031118961547143123,-0.0348905694967931,0.0,-0.004695156038263982,-0.004626529907269822,-0.03177891586322094,-0.03489056949679309,0.0,-0.020254465802255164
2021-08-27,0.0014968365857019389,-0.0051234853443625425,-0.00844475685522621,-0.00941385048085694,-0.008272319991221029,0.0015035261095107937,-0.0052398799944322295,-0.008562487853416584,-0.009413850480856939,-0.00827231999122103,-0.008862910140932061
2021-09-03,0.005552306938224449,0.00716867297186588,0.01488497672749544,0.009659596616395417,0.013944432618846321,0.005575390634981029,0.0073229495293187915,0.015073188201868032,0.009659596616395415,0.013944432618846325,0.01503073115445263
2021-09-10,0.008124122970419333,0.008396594643689541,0.009432745848080255,-0.0033340962584716585,0.0,0.00816450487505948,0.00858752773808649,0.00955496662044991,-0.003334096258471658,0.0,0.006407374147750344
2021-09-17,0.0003752719604372756,0.0022146060248199586,0.0014647260606000764,0.0002299791921480517,0.0009997896920267205,0.0003781928504421347,0.002277120149072193,0.001485538570566487,0.0002299791921480517,0.0009997896920267205,0.001521051574347034
2021-09-24,0.012431832124531892,0.010678197881423457,0.00932660781198173,0.0065460359301192355,0.005470502682451571,0.012520126139690738,0.01098052190031942,0.009457942674832149,0.006546035930119234,0.005470502682451574,0.012874799330686493
2021-10-01,0.00973600309271247,0.008530800686723102,0.009520530326852504,-0.00041326202082799185,-0.0005853631637198099,0.009826753299183533,0.008796336558645656,0.009655843037838136,-0.0004132620208279918,-0.00058536316371981,0.007561989341373549
2021-10-08,0.007888979862359853,0.007442756928585419,0.008085466016884925,0.010890025423531355,0.003480340438541351,0.007986372133163054,0.007701039551103342,0.008204659992727376,0.010890025423531352,0.0034803404385413527,0.010591728431626226
2021-10-15,-3.8983808626622545e-06,0.0006132983657160187,0.0009007228047391503,0.0010574180967397918,0.0015343735043307982,-3.951366763698726e-06,0.0006358306066006863,0.0009148307970056322,0.0010574180967397914,0.0015343735043307984,0.0011373592794178932
2021-10-22,-0.007773218114805336,-0.008571819087821776,-0.004398369356506909,-0.004428892522588239,-0.006330772908759965,-0.007913467381384145,-0.00892652141054425,-0.004474570559155006,-0.004428892522588239,-0.006330772908759965,-0.009070450481824944
